"recipe_spell_id","source_kind","att_class","att_recipe_item_id","source_parent_kind","source_parent_id","source_parent_name","map_id","coord_x","coord_y","extra_spawns","awp_own","awp_ancestor","awp_ancestor_from","att_file","att_occurrences","att_source_ancestry","attribution_basis"
"10248","trainer","TRAINER","0","n","3357","Makaru <Mining Trainer>","85","72.4","35.6","","80001","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:186>n:3357","att_profession_db+att_tree"
"10482","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>flt:50","att_profession_db+att_tree"
"10487","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>flt:50","att_profession_db+att_tree"
"10490","worlddrop","ITEM","8384","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:165","att_profession_db+att_tree"
"10499","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"10507","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"10509","vendor","ITEM","8385","n","40226","Pratt McGrubben <Leatherworking Supplies>","69","45.4","41.2","","","40003","n+1","Zones.lua","4","h:-732>m:12>m:69>h:-58>n:40226","att_profession_db+att_tree"
"10511","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"10516","vendor","ITEM","8409","n","7854","Jangdor Swiftstrider <Leatherworking Supplies>","69","52.8","47","","","40003","h+2","Zones.lua","2","h:-732>m:12>m:69>h:-58>n:7854","att_profession_db+att_tree"
"10518","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"10520","worlddrop","ITEM","8386","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:165","att_profession_db+att_tree"
"10525","drop","ITEM","72029","m","71","","71","","","","40300","40200","h+1","Zones.lua","2","h:-732>m:12>m:71>h:-63","att_profession_db+att_tree"
"10529","quest","ITEM","8403","q","2848","Wild Leather Shoulders","69","30.6","42.7","","","40003","h+2","Zones.lua","2","h:-732>m:12>m:69>h:-45>q:2848","att_profession_db+att_tree"
"10531","worlddrop","ITEM","8387","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:165","att_profession_db+att_tree"
"10533","drop","ITEM","72026","m","71","","71","","","","40300","40200","h+1","Zones.lua","2","h:-732>m:12>m:71>h:-63","att_profession_db+att_tree"
"10542","drop","ITEM","72025","m","71","","71","","","","40300","40200","h+1","Zones.lua","2","h:-732>m:12>m:71>h:-63","att_profession_db+att_tree"
"10544","quest","ITEM","8404","q","2849","Wild Leather Vest","69","30.6","42.7","","","40003","h+2","Zones.lua","2","h:-732>m:12>m:69>h:-45>q:2849","att_profession_db+att_tree"
"10546","quest","ITEM","8405","q","2850","Wild Leather Helmet","69","30.6","42.7","","","40003","h+2","Zones.lua","2","h:-732>m:12>m:69>h:-45>q:2850","att_profession_db+att_tree"
"10548","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"10550","unavailable","NYI","8388","","","","","","","","","30002","prof+4","NeverImplemented.lua","1","h:-44>prof:165>flt:200>x:1>h:-232","att_profession_db+att_tree"
"10552","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"10554","drop","ITEM","72028","m","71","","71","","","","40300","40200","h+1","Zones.lua","2","h:-732>m:12>m:71>h:-63","att_profession_db+att_tree"
"10556","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"10558","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"10560","worlddrop","ITEM","8389","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:165","att_profession_db+att_tree"
"10562","worlddrop","ITEM","8390","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:165","att_profession_db+att_tree"
"10564","drop","ITEM","72027","m","71","","71","","","","40300","40200","h+1","Zones.lua","2","h:-732>m:12>m:71>h:-63","att_profession_db+att_tree"
"10566","quest","ITEM","8406","q","2851","Wild Leather Boots","69","30.6","42.7","","","40003","h+2","Zones.lua","2","h:-732>m:12>m:69>h:-45>q:2851","att_profession_db+att_tree"
"10568","drop","ITEM","72030","m","71","","71","","","","40300","40200","h+1","Zones.lua","2","h:-732>m:12>m:71>h:-63","att_profession_db+att_tree"
"10570","drop","ITEM","72033","m","71","","71","","","","40300","40200","h+1","Zones.lua","2","h:-732>m:12>m:71>h:-63","att_profession_db+att_tree"
"10572","quest","ITEM","8407","q","2852","Wild Leather Leggings","69","30.6","42.7","","","40003","h+2","Zones.lua","2","h:-732>m:12>m:69>h:-45>q:2852","att_profession_db+att_tree"
"10574","quest","ITEM","8408","q","2853","Master of the Wild Leather","69","30.6","42.7","","","40003","h+2","Zones.lua","2","h:-732>m:12>m:69>h:-45>q:2853","att_profession_db+att_tree"
"10619","specialization","DRAGONSCALE","0","n","7866","Peter Galen <Master Dragonscale Leatherworker>","76","37.6","65.4","","40003","","","Zones.lua","4","h:-732>m:12>m:76>h:-44>prof:165>n:7866","att_profession_db+att_tree"
"10621","specialization","TRIBAL","0","n","7870","Caryssia Moonhunter <Tribal Leatherworking Trainer>","69","89.4","46.4","","40003","","","Zones.lua","2","h:-732>m:12>m:69>h:-44>prof:165>n:7870","att_profession_db+att_tree"
"10630","specialization","ELEMENTAL","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","4","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"10632","specialization","ELEMENTAL","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","","40003","h+1","Zones.lua","4","h:-732>m:12>m:85>h:-44>prof:165>n:3365>h:-88","att_profession_db+att_tree"
"10647","specialization","TRIBAL","0","n","7870","Caryssia Moonhunter <Tribal Leatherworking Trainer>","69","89.4","46.4","","40003","","","Zones.lua","4","h:-732>m:12>m:69>h:-44>prof:165>n:7870","att_profession_db+att_tree"
"10650","specialization","DRAGONSCALE","0","n","7866","Peter Galen <Master Dragonscale Leatherworker>","76","37.6","65.4","","40003","","","Zones.lua","4","h:-732>m:12>m:76>h:-44>prof:165>n:7866","att_profession_db+att_tree"
"10656","vendor",,,"n","7866","Peter Galen <Master Dragonscale Leatherworker>","76","37.6","65.4","","","","","Zones.lua","2","h:-732>m:12>m:76>h:-44>prof:165>n:7866","att_tree"
"10658","vendor",,,"n","7869","Brumn Winterhoof <Master Elemental Leatherworker>","14","28.2","45","","40003","30002","h+3","Zones.lua","2","h:-732>m:13>m:14>h:-44>prof:165>n:7869","att_tree"
"10660","vendor",,,"n","7870","Caryssia Moonhunter <Tribal Leatherworking Trainer>","69","89.4","46.4","","40003","","","Zones.lua","2","h:-732>m:12>m:69>h:-44>prof:165>n:7870","att_tree"
"10662","trainer","TRAINER","0","n","3365","Karolek <Leatherworking Trainer>","85","60.8","54.8","","80001","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:165>n:3365","att_profession_db+att_tree"
"10768","trainer","TRAINER","0","n","7088","Thuwd <Skinning Trainer>","85","61","54.6","","80001","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:393>n:7088","att_profession_db+att_tree"
"10840","vendor","REMOVED FIRST AID","16113","n","133109","Mender Jessara <Bandage Trainer>","85","38.2","86.6","","30100","70305","n+1","Zones.lua","8","h:-732>m:12>m:85>h:-44>prof:129>n:133109","att_profession_db+att_tree"
"10841","vendor","REMOVED FIRST AID","0","n","133109","Mender Jessara <Bandage Trainer>","85","38.2","86.6","","30100","70305","n+1","Zones.lua","7","h:-732>m:12>m:85>h:-44>prof:129>n:133109","att_profession_db+att_tree"
"10844","unavailable","NYI","8547","","","","","","","","30002","30002","h+1","NeverImplemented.lua","1","h:-44>prof:129>flt:200>x:1>h:-232","att_profession_db+att_tree"
"10846","quest","QUEST","0","q","6624","Triage","70","67.7","48.9","","30200","","","Zones.lua","7","h:-732>m:12>m:70>h:-45>q:6624","att_profession_db+att_tree"
"11341","trainer","TRAINER","0","n","3328","Ormok <Rogue Trainer>","85","44.6","61.6","","","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:40>n:3328","att_profession_db+att_tree"
"11342","trainer","TRAINER","0","n","3328","Ormok <Rogue Trainer>","85","44.6","61.6","","","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:40>n:3328","att_profession_db+att_tree"
"11343","trainer","TRAINER","0","n","3328","Ormok <Rogue Trainer>","85","44.6","61.6","","","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:40>n:3328","att_profession_db+att_tree"
"11357","trainer","TRAINER","0","n","3328","Ormok <Rogue Trainer>","85","44.6","61.6","","","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:40>n:3328","att_profession_db+att_tree"
"11358","trainer","TRAINER","0","n","3328","Ormok <Rogue Trainer>","85","44.6","61.6","","","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:40>n:3328","att_profession_db+att_tree"
"11400","trainer","TRAINER","0","n","3328","Ormok <Rogue Trainer>","85","44.6","61.6","","","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:40>n:3328","att_profession_db+att_tree"
"11447","unavailable","NYI","0","","","","","","","","20300","20300","h+1","NeverImplemented.lua","1","h:-44>prof:171>flt:200>x:1>h:-232","att_profession_db+att_tree"
"11448","trainer","TRAINER","0","n","3347","Yelmak <Alchemy Trainer>","85","55.6","46.6","","20001","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:171>n:3347>flt:55","att_profession_db+att_tree"
"11449","trainer","TRAINER","0","n","3347","Yelmak <Alchemy Trainer>","85","55.6","46.6","","","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:171>n:3347>flt:55","att_profession_db+att_tree"
"11450","trainer","TRAINER","0","n","3347","Yelmak <Alchemy Trainer>","85","55.6","46.6","","30002","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:171>n:3347>flt:55","att_profession_db+att_tree"
"11451","trainer","TRAINER","0","n","3347","Yelmak <Alchemy Trainer>","85","55.6","46.6","","20001","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:171>n:3347>flt:55","att_profession_db+att_tree"
"11452","quest","QUEST","0","q","2203","Badlands Reagent Run II","15","2.6","46","","40003","","","Zones.lua","2","h:-732>m:13>m:15>h:-45>q:2203","att_profession_db+att_tree"
"11453","worlddrop","ITEM","9293","","","","","","","","100107","80001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:171","att_profession_db+att_tree"
"11454","drop","ITEM","10713","","","","","","","","","90001","x+4","Craftables.lua","1","h:-23>x:1>prof:202>prof:20219>flt:200","att_profession_db+att_tree"
"11456","drop","ITEM","10644","","","","","","","","100007","100007","flt+1","Craftables.lua","1","h:-23>x:1>prof:202>prof:20222>flt:200","att_profession_db+att_tree"
"11457","trainer","TRAINER","0","n","3347","Yelmak <Alchemy Trainer>","85","55.6","46.6","","20001","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:171>n:3347>flt:55","att_profession_db+att_tree"
"11458","worlddrop","ITEM","9294","","","","","","","","100107","80001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:171","att_profession_db+att_tree"
"11459","vendor","ITEM","9303","n","5594","Alchemist Pestlezugg <Alchemy Supplies>","71","50.8","28","","30100","","","Zones.lua","1","h:-732>m:12>m:71>h:-58>n:5594","att_profession_db+att_tree"
"11460","trainer","TRAINER","0","n","3347","Yelmak <Alchemy Trainer>","85","55.6","46.6","","30002","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:171>n:3347>flt:55","att_profession_db+att_tree"
"11461","trainer","TRAINER","0","n","3347","Yelmak <Alchemy Trainer>","85","55.6","46.6","","","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:171>n:3347>flt:55","att_profession_db+att_tree"
"11464","worlddrop","ITEM","9295","","","","","","","","","80001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:171","att_profession_db+att_tree"
"11465","trainer","TRAINER","0","n","3347","Yelmak <Alchemy Trainer>","85","55.6","46.6","","30002","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:171>n:3347>flt:55","att_profession_db+att_tree"
"11466","vendor","ITEM","9296","n","1850","Putridius","22","69.6","73.2","","","100107","n+1","Zones.lua","2","h:-732>m:13>m:22>h:-46>n:1850","att_profession_db+att_tree"
"11467","trainer","TRAINER","0","n","3347","Yelmak <Alchemy Trainer>","85","55.6","46.6","","30002","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:171>n:3347>flt:55","att_profession_db+att_tree"
"11468","worlddrop","ITEM","9297","","","","","","","","","80001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:171","att_profession_db+att_tree"
"11472","worlddrop","ITEM","9298","","","","","","","","","80001","prof+1","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:171","att_profession_db+att_tree"
"11473","vendor","ITEM","9302","n","8157","Logannas <Alchemy Supplies>","69","46.6","43","","40003","40003","h+2","Zones.lua","2","h:-732>m:12>m:69>h:-58>n:8157","att_profession_db+att_tree"
"11476","vendor","ITEM","9301","n","1313","Maria Lumere <Alchemy Supplies>","84","55.6","85.6","","","50200","h+2","Zones.lua","2","h:-732>m:13>m:84>h:-58>n:1313","att_profession_db+att_tree"
"11477","vendor","ITEM","9300","n","8178","Nina Lightbrew <Alchemy Supplies>","17","62.4","16","","40003","20001","h+2","Zones.lua","2","h:-732>m:13>m:17>h:-58>n:8178","att_profession_db+att_tree"
"11478","trainer","TRAINER","0","n","3347","Yelmak <Alchemy Trainer>","85","55.6","46.6","","","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:171>n:3347>flt:55","att_profession_db+att_tree"
"11479","vendor","ITEM","9304","n","5594","Alchemist Pestlezugg <Alchemy Supplies>","71","50.8","28","","30100","","","Zones.lua","1","h:-732>m:12>m:71>h:-58>n:5594","att_profession_db+att_tree"
"11480","vendor","ITEM","9305","n","5594","Alchemist Pestlezugg <Alchemy Supplies>","71","50.8","28","","30100","","","Zones.lua","1","h:-732>m:12>m:71>h:-58>n:5594","att_profession_db+att_tree"
"11611","trainer","TRAINER","0","n","3347","Yelmak <Alchemy Trainer>","85","55.6","46.6","","80001","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:171>n:3347","att_profession_db+att_tree"
"11643","quest","ITEM","9367","q","2758","The Origins of Smithing","84","63","36.4","","110207","40003","h+2","Zones.lua","1","h:-732>m:13>m:84>h:-45>q:2758","att_profession_db+att_tree"
"11993","trainer","TRAINER","0","n","3404","Jandi <Herbalism Trainer>","85","34.6","63.2","","80001","","","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:182>n:3404","att_profession_db+att_tree"
"12044","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","30100","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>h:-88","att_profession_db+att_tree"
"12045","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","30100","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>h:-88","att_profession_db+att_tree"
"12046","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","30100","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>h:-88","att_profession_db+att_tree"
"12047","worlddrop","ITEM","10316","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:197","att_profession_db+att_tree"
"12048","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","20100","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>h:-88","att_profession_db+att_tree"
"12049","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","20100","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>h:-88","att_profession_db+att_tree"
"12050","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","20100","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>h:-88","att_profession_db+att_tree"
"12052","trainer","TRAINER","0","n","9584","Jalane Ayrole <Master Shadoweave Tailor>","84","40.6","83.8","","","","","Zones.lua","2","h:-732>m:13>m:84>h:-44>prof:197>n:9584","att_profession_db+att_tree"
"12053","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","20100","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>h:-88","att_profession_db+att_tree"
"12055","trainer","TRAINER","0","n","9584","Jalane Ayrole <Master Shadoweave Tailor>","84","40.6","83.8","","","","","Zones.lua","2","h:-732>m:13>m:84>h:-44>prof:197>n:9584","att_profession_db+att_tree"
"12056","worlddrop","ITEM","10300","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:197","att_profession_db+att_tree"
"12059","worlddrop","ITEM","10301","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:197","att_profession_db+att_tree"
"12060","worlddrop","ITEM","10302","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:197","att_profession_db+att_tree"
"12061","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","20100","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>h:-88","att_profession_db+att_tree"
"12062","unavailable","NYI","10303","","","","","","","","","20103","prof+3","NeverImplemented.lua","1","h:-44>prof:197>flt:200>x:1","att_profession_db+att_tree"
"12063","unavailable","NYI","10304","","","","","","","","","20103","prof+3","NeverImplemented.lua","1","h:-44>prof:197>flt:200>x:1","att_profession_db+att_tree"
"12064","vendor","ITEM","10311","n","3005","Mahu <Tailoring Supplies> [CATA+]","88","43.8","45.1","","40003","40003","h+2","Zones.lua","2","h:-732>m:12>m:88>h:-58>n:3005","att_profession_db+att_tree"
"12065","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","110207","40003","flt+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>flt:113","att_profession_db+att_tree"
"12066","worlddrop","ITEM","10312","","","","","","","","","80001","flt+2","WorldDrops.lua","1","h:-698>x:1>flt:200>prof:197","att_profession_db+att_tree"
"12067","trainer","TRAINER","0","n","3363","Magar <Tailoring Trainer>","85","60.6","59","","20100","40003","h+1","Zones.lua","2","h:-732>m:12>m:85>h:-44>prof:197>n:3363>h:-88","att_profession_db+att_tree"
