"decision","decision_basis","achievement_id","title","description","root_category","category_id","category_path","points","flags","criteria_tree_id","reward_item_id","att_source_files"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9391","Draenor Dungeon Hero","Complete the Draenor Heroic dungeon achievements listed below.","Dungeons & Raids","168","Dungeons & Raids","20","135168","38417","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9392","Love Magnet","Have 10 Love Rays active on you simultaneously.","World Events","187","World Events > Love is in the Air","10","0","38426","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9393","Beacon of Love","Have 25 Love Rays active on you simultaneously.","World Events","187","World Events > Love is in the Air","10","0","38428","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9394","They Really Love Me!","Have 50 Love Rays active on you simultaneously.","World Events","187","World Events > Love is in the Air","10","0","38430","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9396","Glory of the Draenor Hero","Complete the Draenor Heroic dungeon achievements listed below.","Dungeons & Raids","168","Dungeons & Raids","25","143360","38434","116670","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9409","Draenor Archaeologist","Obtain 700 skill points in archaeology.","Professions","15071","Professions > Archaeology","10","0","38608","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9410","Unite the Clans","Restore and display pristine versions of all Draenor Clans artifacts.","Professions","15071","Professions > Archaeology","15","131072","38610","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9411","Highmaul Historian","Restore and display pristine versions of all Ogre artifacts.","Professions","15071","Professions > Archaeology","15","131072","38630","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9412","Arakkoa Archivist","Restore and display pristine versions of all Arakkoa artifacts.","Professions","15071","Professions > Archaeology","15","131072","38641","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9413","Strength and Honor","Discover the following Draenor Clans artifacts.","Professions","15071","Professions > Archaeology","10","131072","38652","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9414","Ogre Observer","Discover the following Ogre artifacts.","Professions","15071","Professions > Archaeology","10","131072","38682","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9419","Draenor Curator","Restore and display pristine versions of all Draenor artifacts.","Professions","15071","Professions > Archaeology","25","131072","38704","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9422","The Search For Fact, Not Truth","Find 30 rare artifacts.","Professions","15071","Professions > Archaeology","10","131072","38754","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9426","To The Afterlife","Defeat a contender while wearing a contender's outfit purchased during Day of the Dead.","World Events","155","World Events","5","0","38783","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9427","Vientos!","Defeat 20 contenders while wearing a contender's outfit purchased during Day of the Dead.","World Events","155","World Events","5","131072","38785","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9428","Calavera","Defeat 50 contenders while wearing a contender's outfit purchased during Day of the Dead.","World Events","155","World Events","10","131072","38787","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9441","Ahead of the Curve: Imperator's Fall","Defeat Imperator Mar'gok atop his citadel in Highmaul on Heroic difficulty or higher, before the release of patch 6.2.","Feats of Strength","15271","Feats of Strength > Raids","0","2048","38904","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9442","Cutting Edge: Imperator's Fall","Complete the Imperator Mar'gok encounter in Highmaul on Mythic difficulty, before the release of patch 6.2.","Feats of Strength","15271","Feats of Strength > Raids","0","2048","38906","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9443","Cutting Edge: Blackhand's Crucible","Defeat Warlord Blackhand in Blackrock Foundry on Mythic difficulty, before the release of patch 6.2.","Feats of Strength","15271","Feats of Strength > Raids","0","2048","38908","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9444","Ahead of the Curve: Blackhand's Crucible","Defeat Blackhand in Blackrock Foundry on Heroic difficulty or higher, before the release of patch 6.2.","Feats of Strength","15271","Feats of Strength > Raids","0","2048","38902","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9453","Draenic Stone Collector","Collect 500 Draenic Stones.","Professions","15497","Professions > Mining","5","131072","38956","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9454","Draenic Seed Collector","Collect 500 Draenic Seeds.","Professions","15499","Professions > Herbalism","5","131072","38958","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9455","Fire Ammonite Angler","Catch 100 Enormous Fire Ammonite fish in Draenor.","Professions","171","Professions > Fishing","5","131072","38970","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9456","Abyssal Gulper Eel Angler","Catch 100 Enormous Abyssal Gulper Eels in Draenor.","Professions","171","Professions > Fishing","5","131072","38972","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9457","Blackwater Whiptail Angler","Catch 100 Enormous Blackwater Whiptail fish in Draenor.","Professions","171","Professions > Fishing","5","131072","38974","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9458","Blind Lake Sturgeon Angler","Catch 100 Enormous Blind Lake Sturgeon fish in Draenor.","Professions","171","Professions > Fishing","5","131072","38976","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9459","Fat Sleeper Angler","Catch 100 Enormous Fat Sleeper fish in Draenor.","Professions","171","Professions > Fishing","5","131072","38978","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9460","Jawless Skulker Angler","Catch 100 Enormous Jawless Skulker fish in Draenor.","Professions","171","Professions > Fishing","5","131072","38980","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9461","Sea Scorpion Angler","Catch 100 Enormous Sea Scorpion fish in Draenor.","Professions","171","Professions > Fishing","5","131072","38982","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9462","Draenor Angler","Complete the Angler achievements listed below.","Professions","171","Professions > Fishing","10","131072","38984","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9463","Draenic Pet Battler","Win 150 pet battles in Draenor.","Pet Battles","15119","Pet Battles > Battle","5","135168","38992","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9464","Professional Draenor Master","Obtain 100 skill points in a ""Draenor"" category of a primary profession.","Professions","169","Professions","10","4096","38994","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9487","Got My Mind On My Draenor Money","Loot 10,000 gold in Draenor.","Expansion Features","15303","Expansion Features > Draenor Garrison","10","131072","39083","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9496","Warlord's Deathwheel","Qualified to receive the winning entry in the Azeroth Choppers competition.","Feats of Strength","15268","Feats of Strength > Promotions","0","133120","39144","116788","Promotions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9500","Draenor Cook","Obtain 100 skill points in the ""Draenor"" category of cooking.","Professions","170","Professions > Cooking","10","0","39176","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9501","The Draenor Gourmet","Cook 20 of the Draenor recipes listed below.","Professions","170","Professions > Cooking","10","131072","39178","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9502","Draenor Cuisine","Sample the following Draenor foods.","Exploration","15235","Exploration > Draenor","10","131072","39201","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9503","Draenor Fisherman","Obtain 100 skill points in the ""Draenor"" category of fishing.","Professions","171","Professions > Fishing","10","0","39222","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9505","Draenor Medic","Obtain 700 skill points in first aid.","Legacy","172","Legacy > Professions","0","2048","39237","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9506","Savage Skills to Pay the Bills","Obtain 700 skill points in Fishing, First Aid, Cooking, and Archaeology.","Legacy","172","Legacy > Professions","0","133120","39239","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9507","Working in Draenor","Obtain 100 skill points in a ""Draenor"" category of two primary professions.","Professions","169","Professions","10","131072","65862","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9547","Everything Is Awesome!","Throw 20 Awesomefish.","Professions","171","Professions > Fishing","10","131072","39601","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9550","Boldly, You Sought the Power of Ragnaros","Defeated the max-level event version of Ragnaros during the WoW 10th Anniversary celebration.","Feats of Strength","15274","Feats of Strength > Events","0","2048","39610","115484","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9597","You're Really Doing It Wrong","Successfully complete any of the Basic (Gold) trials at the Proving Grounds, while in a specialization not suited for it.","Feats of Strength","81","Feats of Strength","0","133120","42425","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9598","Mountacular","Obtain 250 mounts (usable by a single character).","Collections","15248","Collections > Mounts","10","131072","39992","69226","Character.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","9599","Mountacular","Obtain 250 mounts (usable by a single character).","Collections","15248","Collections > Mounts","10","131072","39994","69226","Character.lua"
